long_fundid,double_gainaby,double_riskaby,long_hitcount
12034460,50.0,50.0,Null
12034465,50.0,50.0,Null
12033332,50.0,50.0,Null
12034468,50.0,50.0,Null
12034467,50.0,50.0,Null
12034470,50.0,50.0,Null
12034496,50.0,50.0,Null
12034497,50.0,50.0,Null
12034499,50.0,50.0,Null
12028899,50.0,50.0,Null
12028896,50.0,50.0,Null
12032982,50.0,50.0,Null
12027353,50.0,50.0,Null
12032174,50.0,50.0,Null
12027363,50.0,50.0,Null
12032186,50.0,50.0,Null
12029596,50.0,50.0,Null
12032161,50.0,50.0,Null
12032170,50.0,50.0,Null
12032171,50.0,50.0,Null
12027302,50.0,50.0,Null
12027311,50.0,50.0,Null
12034430,50.0,50.0,Null
12033371,50.0,50.0,Null
12029584,50.0,50.0,Null
12032997,50.0,50.0,Null
12034428,50.0,50.0,Null
12029576,50.0,50.0,Null
12029577,50.0,50.0,Null
12029570,50.0,50.0,Null
12033378,50.0,50.0,Null
12028917,50.0,50.0,Null
12028912,50.0,50.0,Null
12028909,50.0,50.0,Null
12028907,50.0,50.0,Null
12028903,50.0,50.0,Null
12028901,50.0,50.0,Null
12026342,50.0,50.0,Null
12026346,50.0,50.0,Null
12026344,50.0,50.0,Null
12026349,50.0,50.0,Null
12026348,50.0,50.0,Null
12026321,50.0,50.0,Null
12027290,50.0,50.0,Null
12027292,50.0,50.0,Null
12033971,50.0,50.0,Null
12033973,50.0,50.0,Null
12028734,50.0,50.0,Null
12028732,50.0,50.0,Null
12028735,50.0,50.0,Null
12033452,50.0,50.0,Null
12033997,50.0,50.0,Null
12033465,50.0,50.0,Null
12033989,50.0,50.0,Null
12028774,50.0,50.0,Null
12033981,50.0,50.0,Null
12028768,50.0,50.0,Null
12028765,50.0,50.0,Null
12027248,50.0,50.0,Null
12028788,50.0,50.0,Null
12033425,50.0,50.0,Null
12033432,50.0,50.0,Null
12027282,50.0,50.0,Null
12027210,50.0,50.0,Null
12027215,50.0,50.0,Null
12034500,50.0,50.0,Null
12027227,50.0,50.0,Null
12034510,50.0,50.0,Null
12029473,50.0,50.0,Null
12029476,50.0,50.0,Null
12032877,50.0,50.0,Null
12032875,50.0,50.0,Null
12027200,50.0,50.0,Null
12028820,50.0,50.0,Null
12028813,50.0,50.0,Null
12030196,50.0,50.0,Null
12030206,50.0,50.0,Null
12030205,50.0,50.0,Null
12028646,50.0,50.0,Null
12028652,50.0,50.0,Null
12028612,50.0,50.0,Null
12028616,50.0,50.0,Null
12034677,50.0,50.0,Null
12033142,50.0,50.0,Null
12033151,50.0,50.0,Null
12032772,50.0,50.0,Null
12033128,50.0,50.0,Null
12033120,50.0,50.0,Null
12033123,50.0,50.0,Null
12032761,50.0,50.0,Null
12032759,50.0,50.0,Null
12034660,50.0,50.0,Null
12034666,50.0,50.0,Null
12032744,50.0,50.0,Null
12034647,50.0,50.0,Null
12033166,50.0,50.0,Null
12028698,50.0,50.0,Null
12034624,50.0,50.0,Null
12034625,50.0,50.0,Null
12034604,50.0,50.0,Null
12034609,50.0,50.0,Null
12033098,50.0,50.0,Null
12033095,50.0,50.0,Null
12033093,50.0,50.0,Null
12033088,50.0,50.0,Null
12028721,50.0,50.0,Null
12030297,50.0,50.0,Null
12030286,50.0,50.0,Null
12030290,50.0,50.0,Null
12029810,50.0,50.0,Null
12028535,50.0,50.0,Null
12029614,50.0,50.0,Null
12028551,50.0,50.0,Null
12001087,50.0,50.0,Null
12001051,50.0,50.0,Null
12001053,50.0,50.0,Null
12001057,50.0,50.0,Null
12001023,50.0,50.0,Null
11907686,50.0,50.0,Null
11908251,50.0,50.0,Null
12000557,50.0,50.0,Null
12000550,50.0,50.0,Null
11906959,50.0,50.0,Null
11906951,50.0,50.0,Null
12000536,50.0,50.0,Null
11906939,50.0,50.0,Null
11906931,50.0,50.0,Null
11907580,50.0,50.0,Null
12000509,50.0,50.0,Null
12001133,50.0,50.0,Null
12001142,50.0,50.0,Null
12001122,50.0,50.0,Null
12001117,50.0,50.0,Null
12020082,50.0,50.0,Null
12020063,50.0,50.0,Null
12017256,50.0,50.0,Null
12017255,50.0,50.0,Null
12024408,50.0,50.0,Null
12023711,50.0,50.0,Null
12024458,50.0,50.0,Null
12024468,50.0,50.0,Null
12024465,50.0,50.0,Null
12024413,50.0,50.0,Null
12024412,50.0,50.0,Null
12024432,50.0,50.0,Null
12024437,50.0,50.0,Null
12020141,50.0,50.0,Null
12018475,50.0,50.0,Null
12018478,50.0,50.0,Null
12020135,50.0,50.0,Null
12020136,50.0,50.0,Null
12020172,50.0,50.0,Null
12018495,50.0,50.0,Null
12020160,50.0,50.0,Null
12018480,50.0,50.0,Null
12020151,50.0,50.0,Null
12020156,50.0,50.0,Null
12018482,50.0,50.0,Null
12018425,50.0,50.0,Null
12018429,50.0,50.0,Null
12024395,50.0,50.0,Null
12017300,50.0,50.0,Null
12018415,50.0,50.0,Null
12020127,50.0,50.0,Null
12018453,50.0,50.0,Null
12018455,50.0,50.0,Null
12017307,50.0,50.0,Null
12018438,50.0,50.0,Null
12018435,50.0,50.0,Null
12018436,50.0,50.0,Null
12017304,50.0,50.0,Null
12020117,50.0,50.0,Null
12017310,50.0,50.0,Null
12017312,50.0,50.0,Null
12018440,50.0,50.0,Null
12023740,50.0,50.0,Null
12023726,50.0,50.0,Null
12018410,50.0,50.0,Null
12023736,50.0,50.0,Null
12017354,50.0,50.0,Null
12023783,50.0,50.0,Null
12020191,50.0,50.0,Null
12017370,50.0,50.0,Null
12023766,50.0,50.0,Null
12019618,50.0,50.0,Null
12019616,50.0,50.0,Null
12019612,50.0,50.0,Null
12023674,50.0,50.0,Null
12024793,50.0,50.0,Null
12024794,50.0,50.0,Null
12023661,50.0,50.0,Null
12024798,50.0,50.0,Null
12023657,50.0,50.0,Null
12024789,50.0,50.0,Null
12023644,50.0,50.0,Null
12024771,50.0,50.0,Null
12020208,50.0,50.0,Null
12018001,50.0,50.0,Null
12018000,50.0,50.0,Null
12020206,50.0,50.0,Null
12018002,50.0,50.0,Null
12018005,50.0,50.0,Null
12018004,50.0,50.0,Null
12023616,50.0,50.0,Null
12023604,50.0,50.0,Null
12024710,50.0,50.0,Null
12019672,50.0,50.0,Null
12019671,50.0,50.0,Null
12024769,50.0,50.0,Null
12024768,50.0,50.0,Null
12019652,50.0,50.0,Null
12019651,50.0,50.0,Null
12024753,50.0,50.0,Null
12023697,50.0,50.0,Null
12019636,50.0,50.0,Null
12024732,50.0,50.0,Null
12023692,50.0,50.0,Null
12019627,50.0,50.0,Null
12018968,50.0,50.0,Null
12018930,50.0,50.0,Null
12017498,50.0,50.0,Null
12018947,50.0,50.0,Null
12018998,50.0,50.0,Null
12017468,50.0,50.0,Null
12017467,50.0,50.0,Null
12018975,50.0,50.0,Null
12018976,50.0,50.0,Null
12017454,50.0,50.0,Null
12018981,50.0,50.0,Null
12017455,50.0,50.0,Null
12018991,50.0,50.0,Null
12017464,50.0,50.0,Null
12017466,50.0,50.0,Null
12018052,50.0,50.0,Null
12018057,50.0,50.0,Null
12017437,50.0,50.0,Null
12020224,50.0,50.0,Null
12020220,50.0,50.0,Null
12018022,50.0,50.0,Null
12017422,50.0,50.0,Null
12020226,50.0,50.0,Null
12020227,50.0,50.0,Null
12018018,50.0,50.0,Null
12018099,50.0,50.0,Null
12018096,50.0,50.0,Null
12018095,50.0,50.0,Null
12020278,50.0,50.0,Null
12018088,50.0,50.0,Null
12018083,50.0,50.0,Null
12020265,50.0,50.0,Null
12019713,50.0,50.0,Null
12019715,50.0,50.0,Null
12023531,50.0,50.0,Null
12023539,50.0,50.0,Null
12003863,50.0,50.0,Null
12004463,50.0,50.0,Null
12005191,50.0,50.0,Null
12003879,50.0,50.0,Null
12003873,50.0,50.0,Null
12005169,50.0,50.0,Null
12005172,50.0,50.0,Null
12006621,50.0,50.0,Null
12005182,50.0,50.0,Null
12005149,50.0,50.0,Null
12006601,50.0,50.0,Null
12005158,50.0,50.0,Null
12006604,50.0,50.0,Null
12005168,50.0,50.0,Null
12005136,50.0,50.0,Null
12005105,50.0,50.0,Null
12005107,50.0,50.0,Null
12006638,50.0,50.0,Null
12005111,50.0,50.0,Null
12005110,50.0,50.0,Null
12006646,50.0,50.0,Null
12005116,50.0,50.0,Null
12005118,50.0,50.0,Null
12005119,50.0,50.0,Null
12006648,50.0,50.0,Null
12006650,50.0,50.0,Null
12005123,50.0,50.0,Null
12005101,50.0,50.0,Null
12005102,50.0,50.0,Null
12006682,50.0,50.0,Null
12006684,50.0,50.0,Null
12003705,50.0,50.0,Null
12003714,50.0,50.0,Null
12003717,50.0,50.0,Null
12003711,50.0,50.0,Null
12003713,50.0,50.0,Null
12003712,50.0,50.0,Null
12003791,50.0,50.0,Null
12003793,50.0,50.0,Null
12003787,50.0,50.0,Null
12003798,50.0,50.0,Null
12003770,50.0,50.0,Null
12003771,50.0,50.0,Null
12003769,50.0,50.0,Null
12003761,50.0,50.0,Null
12003781,50.0,50.0,Null
12003778,50.0,50.0,Null
12003775,50.0,50.0,Null
12005086,50.0,50.0,Null
12004354,50.0,50.0,Null
12004347,50.0,50.0,Null
12004334,50.0,50.0,Null
12005864,50.0,50.0,Null
12004367,50.0,50.0,Null
12005092,50.0,50.0,Null
12005093,50.0,50.0,Null
12004364,50.0,50.0,Null
12005880,50.0,50.0,Null
12005975,50.0,50.0,Null
12005974,50.0,50.0,Null
12005028,50.0,50.0,Null
12005972,50.0,50.0,Null
12005026,50.0,50.0,Null
12005977,50.0,50.0,Null
12005976,50.0,50.0,Null
12005031,50.0,50.0,Null
12005961,50.0,50.0,Null
12005965,50.0,50.0,Null
12005967,50.0,50.0,Null
12005042,50.0,50.0,Null
12005971,50.0,50.0,Null
12005950,50.0,50.0,Null
12005057,50.0,50.0,Null
12005056,50.0,50.0,Null
12006505,50.0,50.0,Null
12005945,50.0,50.0,Null
12005061,50.0,50.0,Null
12005935,50.0,50.0,Null
12005921,50.0,50.0,Null
12005922,50.0,50.0,Null
12006527,50.0,50.0,Null
12005925,50.0,50.0,Null
12005926,50.0,50.0,Null
12005927,50.0,50.0,Null
12005918,50.0,50.0,Null
12006543,50.0,50.0,Null
12005019,50.0,50.0,Null
12005901,50.0,50.0,Null
12003685,50.0,50.0,Null
12006546,50.0,50.0,Null
12005018,50.0,50.0,Null
12006584,50.0,50.0,Null
12006583,50.0,50.0,Null
12006582,50.0,50.0,Null
12006596,50.0,50.0,Null
12006594,50.0,50.0,Null
12006588,50.0,50.0,Null
12002312,50.0,50.0,Null
12002325,50.0,50.0,Null
12003108,50.0,50.0,Null
12002919,50.0,50.0,Null
12002914,50.0,50.0,Null
12002918,50.0,50.0,Null
12004297,50.0,50.0,Null
12003157,50.0,50.0,Null
12002978,50.0,50.0,Null
12002970,50.0,50.0,Null
12004280,50.0,50.0,Null
12003145,50.0,50.0,Null
12004278,50.0,50.0,Null
12004274,50.0,50.0,Null
12003137,50.0,50.0,Null
12002958,50.0,50.0,Null
12004268,50.0,50.0,Null
12002954,50.0,50.0,Null
12004262,50.0,50.0,Null
12004261,50.0,50.0,Null
12004265,50.0,50.0,Null
12004263,50.0,50.0,Null
12001886,50.0,50.0,Null
12004245,50.0,50.0,Null
12004255,50.0,50.0,Null
12004239,50.0,50.0,Null
12004235,50.0,50.0,Null
12004241,50.0,50.0,Null
12004243,50.0,50.0,Null
12004240,50.0,50.0,Null
12002993,50.0,50.0,Null
12002998,50.0,50.0,Null
12003182,50.0,50.0,Null
12004233,50.0,50.0,Null
12004230,50.0,50.0,Null
12004212,50.0,50.0,Null
12004205,50.0,50.0,Null
12001848,50.0,50.0,Null
12004206,50.0,50.0,Null
12001822,50.0,50.0,Null
12001819,50.0,50.0,Null
12005368,50.0,50.0,Null
12005384,50.0,50.0,Null
12006426,50.0,50.0,Null
12005360,50.0,50.0,Null
12005361,50.0,50.0,Null
12006411,50.0,50.0,Null
12006404,50.0,50.0,Null
12005359,50.0,50.0,Null
12005396,50.0,50.0,Null
12006485,50.0,50.0,Null
12006492,50.0,50.0,Null
12002907,50.0,50.0,Null
12005344,50.0,50.0,Null
12006477,50.0,50.0,Null
12006476,50.0,50.0,Null
12005305,50.0,50.0,Null
12005308,50.0,50.0,Null
12004190,50.0,50.0,Null
12003903,50.0,50.0,Null
12003904,50.0,50.0,Null
12004187,50.0,50.0,Null
12002808,50.0,50.0,Null
12003913,50.0,50.0,Null
12002073,50.0,50.0,Null
12002810,50.0,50.0,Null
12002065,50.0,50.0,Null
12002062,50.0,50.0,Null
12002059,50.0,50.0,Null
12003948,50.0,50.0,Null
12002003,50.0,50.0,Null
12003947,50.0,50.0,Null
12003946,50.0,50.0,Null
12002007,50.0,50.0,Null
12001786,50.0,50.0,Null
12002009,50.0,50.0,Null
12003944,50.0,50.0,Null
12003017,50.0,50.0,Null
12004140,50.0,50.0,Null
12003012,50.0,50.0,Null
12001795,50.0,50.0,Null
12002842,50.0,50.0,Null
12003003,50.0,50.0,Null
12004138,50.0,50.0,Null
12003953,50.0,50.0,Null
12002030,50.0,50.0,Null
12002028,50.0,50.0,Null
12002857,50.0,50.0,Null
12003031,50.0,50.0,Null
12004166,50.0,50.0,Null
12002863,50.0,50.0,Null
12002866,50.0,50.0,Null
12002861,50.0,50.0,Null
12002868,50.0,50.0,Null
12003024,50.0,50.0,Null
12004104,50.0,50.0,Null
12002879,50.0,50.0,Null
12001747,50.0,50.0,Null
12004103,50.0,50.0,Null
12003059,50.0,50.0,Null
12004107,50.0,50.0,Null
12004106,50.0,50.0,Null
12002871,50.0,50.0,Null
12002874,50.0,50.0,Null
12003061,50.0,50.0,Null
12003048,50.0,50.0,Null
12003992,50.0,50.0,Null
12002883,50.0,50.0,Null
12002884,50.0,50.0,Null
12002881,50.0,50.0,Null
12002882,50.0,50.0,Null
12003051,50.0,50.0,Null
12004100,50.0,50.0,Null
12004101,50.0,50.0,Null
12003961,50.0,50.0,Null
12003087,50.0,50.0,Null
12003088,50.0,50.0,Null
12004119,50.0,50.0,Null
12001771,50.0,50.0,Null
12003075,50.0,50.0,Null
12002091,50.0,50.0,Null
12003094,50.0,50.0,Null
12003099,50.0,50.0,Null
12005224,50.0,50.0,Null
12005225,50.0,50.0,Null
12005243,50.0,50.0,Null
12005260,50.0,50.0,Null
12005257,50.0,50.0,Null
12005295,50.0,50.0,Null
12005291,50.0,50.0,Null
12005292,50.0,50.0,Null
12006376,50.0,50.0,Null
12006384,50.0,50.0,Null
12002104,50.0,50.0,Null
12006399,50.0,50.0,Null
12006318,50.0,50.0,Null
12006332,50.0,50.0,Null
12005212,50.0,50.0,Null
12006346,50.0,50.0,Null
12005223,50.0,50.0,Null
12006352,50.0,50.0,Null
12023538,50.0,50.0,Null
12024657,50.0,50.0,Null
12024653,50.0,50.0,Null
12019729,50.0,50.0,Null
12023542,50.0,50.0,Null
12023548,50.0,50.0,Null
12023514,50.0,50.0,Null
12023518,50.0,50.0,Null
12023511,50.0,50.0,Null
12023513,50.0,50.0,Null
12020312,50.0,50.0,Null
12023501,50.0,50.0,Null
12019434,50.0,50.0,Null
12019798,50.0,50.0,Null
12019450,50.0,50.0,Null
12024602,50.0,50.0,Null
12024604,50.0,50.0,Null
12019458,50.0,50.0,Null
12024628,50.0,50.0,Null
12024623,50.0,50.0,Null
12019761,50.0,50.0,Null
12023569,50.0,50.0,Null
12023566,50.0,50.0,Null
12019745,50.0,50.0,Null
12024648,50.0,50.0,Null
12024642,50.0,50.0,Null
12019781,50.0,50.0,Null
12024645,50.0,50.0,Null
12019409,50.0,50.0,Null
12023583,50.0,50.0,Null
12019773,50.0,50.0,Null
12024633,50.0,50.0,Null
12019421,50.0,50.0,Null
12019419,50.0,50.0,Null
12026004,50.0,50.0,Null
12026002,50.0,50.0,Null
12017584,50.0,50.0,Null
12017589,50.0,50.0,Null
12017588,50.0,50.0,Null
12017594,50.0,50.0,Null
12017592,50.0,50.0,Null
12020331,50.0,50.0,Null
12017529,50.0,50.0,Null
12017540,50.0,50.0,Null
12020342,50.0,50.0,Null
12020344,50.0,50.0,Null
12020341,50.0,50.0,Null
12017537,50.0,50.0,Null
12017545,50.0,50.0,Null
12017563,50.0,50.0,Null
12020360,50.0,50.0,Null
12020373,50.0,50.0,Null
12020413,50.0,50.0,Null
12018236,50.0,50.0,Null
12020412,50.0,50.0,Null
12018231,50.0,50.0,Null
12020405,50.0,50.0,Null
12017718,50.0,50.0,Null
12019852,50.0,50.0,Null
12019844,50.0,50.0,Null
12019834,50.0,50.0,Null
12019833,50.0,50.0,Null
12023405,50.0,50.0,Null
12018808,50.0,50.0,Null
12018809,50.0,50.0,Null
12018803,50.0,50.0,Null
12019887,50.0,50.0,Null
12019895,50.0,50.0,Null
12023457,50.0,50.0,Null
12019884,50.0,50.0,Null
12023451,50.0,50.0,Null
12019868,50.0,50.0,Null
12023444,50.0,50.0,Null
12000291,50.0,50.0,Null
12001486,50.0,50.0,Null
12001487,50.0,50.0,Null
12001488,50.0,50.0,Null
12000007,50.0,50.0,Null
12000955,50.0,50.0,Null
12000932,50.0,50.0,Null
12000931,50.0,50.0,Null
12001667,50.0,50.0,Null
12000948,50.0,50.0,Null
12000046,50.0,50.0,Null
12000045,50.0,50.0,Null
12000048,50.0,50.0,Null
12000033,50.0,50.0,Null
12000039,50.0,50.0,Null
12000920,50.0,50.0,Null
12000041,50.0,50.0,Null
12000027,50.0,50.0,Null
12000900,50.0,50.0,Null
12000901,50.0,50.0,Null
12000906,50.0,50.0,Null
12001607,50.0,50.0,Null
12001600,50.0,50.0,Null
11907164,50.0,50.0,Null
12001646,50.0,50.0,Null
11907110,50.0,50.0,Null
11908735,50.0,50.0,Null
11908768,50.0,50.0,Null
11908753,50.0,50.0,Null
12000974,50.0,50.0,Null
12000100,50.0,50.0,Null
12000122,50.0,50.0,Null
12001562,50.0,50.0,Null
12000832,50.0,50.0,Null
12000836,50.0,50.0,Null
12000115,50.0,50.0,Null
12000113,50.0,50.0,Null
12001573,50.0,50.0,Null
12000849,50.0,50.0,Null
12000147,50.0,50.0,Null
12000146,50.0,50.0,Null
12000151,50.0,50.0,Null
12001591,50.0,50.0,Null
12001598,50.0,50.0,Null
12000170,50.0,50.0,Null
12000805,50.0,50.0,Null
12000154,50.0,50.0,Null
12000159,50.0,50.0,Null
11907269,50.0,50.0,Null
11907719,50.0,50.0,Null
12001143,50.0,50.0,Null
12001162,50.0,50.0,Null
12001172,50.0,50.0,Null
12001175,50.0,50.0,Null
12001180,50.0,50.0,Null
11907740,50.0,50.0,Null
11908374,50.0,50.0,Null
12000431,50.0,50.0,Null
12000445,50.0,50.0,Null
12000448,50.0,50.0,Null
11908414,50.0,50.0,Null
12000497,50.0,50.0,Null
12000498,50.0,50.0,Null
12001240,50.0,50.0,Null
11909096,50.0,50.0,Null
12001220,50.0,50.0,Null
12001230,50.0,50.0,Null
12001253,50.0,50.0,Null
12001261,50.0,50.0,Null
12000464,50.0,50.0,Null
12000466,50.0,50.0,Null
12000465,50.0,50.0,Null
12001217,50.0,50.0,Null
12000477,50.0,50.0,Null
12000475,50.0,50.0,Null
12001297,50.0,50.0,Null
12001273,50.0,50.0,Null
11909151,50.0,50.0,Null
11908047,50.0,50.0,Null
11908065,50.0,50.0,Null
11907883,50.0,50.0,Null
11907889,50.0,50.0,Null
12000319,50.0,50.0,Null
12000310,50.0,50.0,Null
12000329,50.0,50.0,Null
12000304,50.0,50.0,Null
12000301,50.0,50.0,Null
12000356,50.0,50.0,Null
12000354,50.0,50.0,Null
12000370,50.0,50.0,Null
12000362,50.0,50.0,Null
12001310,50.0,50.0,Null
12001300,50.0,50.0,Null
12000395,50.0,50.0,Null
12001373,50.0,50.0,Null
12001365,50.0,50.0,Null
12001358,50.0,50.0,Null
12000391,50.0,50.0,Null
12000386,50.0,50.0,Null
12001346,50.0,50.0,Null
12000187,50.0,50.0,Null
12000194,50.0,50.0,Null
12000195,50.0,50.0,Null
11907014,50.0,50.0,Null
12000177,50.0,50.0,Null
12000180,50.0,50.0,Null
11907931,50.0,50.0,Null
11909256,50.0,50.0,Null
11909257,50.0,50.0,Null
11907037,50.0,50.0,Null
11907981,50.0,50.0,Null
11907093,50.0,50.0,Null
11909234,50.0,50.0,Null
11908103,50.0,50.0,Null
12000203,50.0,50.0,Null
12000204,50.0,50.0,Null
12001438,50.0,50.0,Null
12001434,50.0,50.0,Null
12000210,50.0,50.0,Null
12000213,50.0,50.0,Null
12000212,50.0,50.0,Null
12001431,50.0,50.0,Null
12000227,50.0,50.0,Null
12000240,50.0,50.0,Null
12000244,50.0,50.0,Null
12000241,50.0,50.0,Null
12001480,50.0,50.0,Null
12000279,50.0,50.0,Null
12001498,50.0,50.0,Null
12023449,50.0,50.0,Null
12019336,50.0,50.0,Null
12019306,50.0,50.0,Null
12023497,50.0,50.0,Null
12019310,50.0,50.0,Null
12023494,50.0,50.0,Null
12018755,50.0,50.0,Null
12018756,50.0,50.0,Null
12019378,50.0,50.0,Null
12019373,50.0,50.0,Null
12018768,50.0,50.0,Null
12019365,50.0,50.0,Null
12019366,50.0,50.0,Null
12018732,50.0,50.0,Null
12024011,50.0,50.0,Null
12018728,50.0,50.0,Null
12018727,50.0,50.0,Null
12018726,50.0,50.0,Null
12018725,50.0,50.0,Null
12026121,50.0,50.0,Null
12017623,50.0,50.0,Null
12017638,50.0,50.0,Null
12017636,50.0,50.0,Null
12026170,50.0,50.0,Null
12026176,50.0,50.0,Null
12017602,50.0,50.0,Null
12026168,50.0,50.0,Null
12026167,50.0,50.0,Null
12026166,50.0,50.0,Null
12017612,50.0,50.0,Null
12017616,50.0,50.0,Null
12026160,50.0,50.0,Null
12026159,50.0,50.0,Null
12017667,50.0,50.0,Null
12018290,50.0,50.0,Null
12017681,50.0,50.0,Null
12017645,50.0,50.0,Null
12018781,50.0,50.0,Null
12018782,50.0,50.0,Null
12018274,50.0,50.0,Null
12018780,50.0,50.0,Null
12018276,50.0,50.0,Null
12018278,50.0,50.0,Null
12018783,50.0,50.0,Null
12018784,50.0,50.0,Null
12018261,50.0,50.0,Null
12018264,50.0,50.0,Null
12018262,50.0,50.0,Null
12018795,50.0,50.0,Null
12018269,50.0,50.0,Null
12018266,50.0,50.0,Null
12018797,50.0,50.0,Null
12018104,50.0,50.0,Null
12018107,50.0,50.0,Null
12019940,50.0,50.0,Null
12017817,50.0,50.0,Null
12019955,50.0,50.0,Null
12019954,50.0,50.0,Null
12019958,50.0,50.0,Null
12017809,50.0,50.0,Null
12017806,50.0,50.0,Null
12019981,50.0,50.0,Null
12017839,50.0,50.0,Null
12019976,50.0,50.0,Null
12019971,50.0,50.0,Null
12019973,50.0,50.0,Null
12023302,50.0,50.0,Null
12017822,50.0,50.0,Null
12017825,50.0,50.0,Null
12017826,50.0,50.0,Null
12024021,50.0,50.0,Null
12024014,50.0,50.0,Null
12024028,50.0,50.0,Null
12018929,50.0,50.0,Null
12023355,50.0,50.0,Null
12023352,50.0,50.0,Null
12023359,50.0,50.0,Null
12023356,50.0,50.0,Null
12023357,50.0,50.0,Null
12018914,50.0,50.0,Null
12023345,50.0,50.0,Null
12023346,50.0,50.0,Null
12023347,50.0,50.0,Null
12023348,50.0,50.0,Null
12024066,50.0,50.0,Null
12024060,50.0,50.0,Null
12023370,50.0,50.0,Null
12023365,50.0,50.0,Null
12024083,50.0,50.0,Null
12024086,50.0,50.0,Null
12023399,50.0,50.0,Null
12023391,50.0,50.0,Null
12024098,50.0,50.0,Null
12024099,50.0,50.0,Null
12023395,50.0,50.0,Null
12023389,50.0,50.0,Null
12023289,50.0,50.0,Null
12018860,50.0,50.0,Null
12023290,50.0,50.0,Null
12018881,50.0,50.0,Null
12018879,50.0,50.0,Null
12019252,50.0,50.0,Null
12018811,50.0,50.0,Null
12026239,50.0,50.0,Null
12026237,50.0,50.0,Null
12019272,50.0,50.0,Null
12026241,50.0,50.0,Null
12018840,50.0,50.0,Null
12018850,50.0,50.0,Null
12018846,50.0,50.0,Null
12018844,50.0,50.0,Null
12018843,50.0,50.0,Null
12017721,50.0,50.0,Null
12017725,50.0,50.0,Null
12017730,50.0,50.0,Null
12017733,50.0,50.0,Null
12017732,50.0,50.0,Null
12017731,50.0,50.0,Null
12017743,50.0,50.0,Null
12017755,50.0,50.0,Null
12018899,50.0,50.0,Null
12018155,50.0,50.0,Null
12018156,50.0,50.0,Null
12018158,50.0,50.0,Null
12018143,50.0,50.0,Null
12017781,50.0,50.0,Null
12018141,50.0,50.0,Null
12018165,50.0,50.0,Null
12018162,50.0,50.0,Null
12112697,50.0,50.0,Null
12000057,50.0,50.0,Null
12000059,50.0,50.0,Null
12000074,50.0,50.0,Null
12000893,50.0,50.0,Null
12000067,50.0,50.0,Null
12000896,50.0,50.0,Null
12000083,50.0,50.0,Null
12000088,50.0,50.0,Null
12000099,50.0,50.0,Null
12000864,50.0,50.0,Null
11908897,50.0,50.0,Null
12000856,50.0,50.0,Null
12000852,50.0,50.0,Null
12000879,50.0,50.0,Null
12000877,50.0,50.0,Null
12000717,50.0,50.0,Null
12000727,50.0,50.0,Null
11908455,50.0,50.0,Null
12000702,50.0,50.0,Null
12000700,50.0,50.0,Null
11907346,50.0,50.0,Null
11907447,50.0,50.0,Null
12000769,50.0,50.0,Null
11908522,50.0,50.0,Null
12000743,50.0,50.0,Null
12000745,50.0,50.0,Null
12000734,50.0,50.0,Null
12000792,50.0,50.0,Null
12000779,50.0,50.0,Null
11908563,50.0,50.0,Null
11907471,50.0,50.0,Null
11907535,50.0,50.0,Null
12000692,50.0,50.0,Null
12000695,50.0,50.0,Null
11907505,50.0,50.0,Null
11907574,50.0,50.0,Null
12001014,50.0,50.0,Null
12001015,50.0,50.0,Null
12000617,50.0,50.0,Null
12000645,50.0,50.0,Null
12000639,50.0,50.0,Null
11908630,50.0,50.0,Null
12000661,50.0,50.0,Null
12000668,50.0,50.0,Null
12000669,50.0,50.0,Null
11908623,50.0,50.0,Null
12000652,50.0,50.0,Null
12000681,50.0,50.0,Null
12003413,50.0,50.0,Null
12003414,50.0,50.0,Null
12003417,50.0,50.0,Null
12003433,50.0,50.0,Null
